Linux 3.10.0-1062.7.1.el7.x86_64 (server_rhel7.6) 	12/31/2019 	_x86_64_	(1 CPU)

12:00:01 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:00:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:02 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:02 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:02 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM      nic2      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
02:40:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:02 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:02 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:02 PM      nic2      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.00      0.00
03:10:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM      nic2      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.00      0.00
03:20:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM      nic2      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:40:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:02 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:02 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:02 PM      nic2      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM      nic2      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00      0.00
04:10:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM      nic2      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.00      0.00
04:20:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 PM      nic2      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
04:40:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
