Linux 6.8.0-106-generic (server_ubuntu24.04) 	03/27/26 	_x86_64_	(4 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
16:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
16:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
16:10:01         4.61      0.06     27.20     54.16     17.64      0.00      0.62      0.05 sda
16:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
16:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
16:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
16:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
16:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
16:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
16:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
16:20:01         5.88      0.11     37.32     12.85      8.55      0.01      1.08      0.12 sda
16:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
16:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
16:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
16:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
16:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
16:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
16:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
16:30:01         5.29      7.72     52.96     32.51     17.61      0.00      0.68      0.07 sda
16:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
16:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
16:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
16:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
16:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
16:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
16:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
16:40:01         5.19      0.03     27.43     53.84     15.65      0.00      0.73      0.06 sda
16:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
16:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
16:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
16:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
16:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
16:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
16:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
16:50:01         9.46      2.99     81.91      0.73      9.05      0.01      0.63      0.13 sda
17:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
17:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
17:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
17:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
17:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
17:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
17:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
17:00:01         5.64      0.66     33.19     27.26     10.83      0.01      0.90      0.08 sda
17:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
17:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
17:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
17:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
17:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
17:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
17:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
17:10:01         4.89      0.00     28.08     53.86     16.76      0.00      0.74      0.07 sda
17:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
17:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
17:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
17:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
17:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
17:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
17:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
17:20:01         5.38      1.01     31.19      0.00      5.99      0.00      0.80      0.08 sda
17:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
17:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
17:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
17:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
17:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
17:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
17:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
17:30:01         5.84      0.53     32.47      0.00      5.65      0.01      0.89      0.09 sda
17:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
17:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
17:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
17:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
17:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
17:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
17:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
17:40:01         6.30      0.01     36.11     27.31     10.07      0.01      1.03      0.10 sda
17:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
17:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
17:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
17:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
17:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
17:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
17:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
17:50:01         4.91      0.01     27.26      0.07      5.57      0.00      0.86      0.08 sda
18:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
18:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
18:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
18:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
18:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
18:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
18:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
18:00:01         6.73      0.03     37.49     53.85     13.58      0.01      0.87      0.10 sda
18:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
18:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
18:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
18:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
18:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
18:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
18:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
18:10:01         5.67      0.00     31.87     53.85     15.12      0.00      0.80      0.08 sda
18:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
18:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
18:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
18:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
18:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
18:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
18:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
18:20:00         5.06      0.04     28.30      0.00      5.60      0.00      0.79      0.07 sda
18:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
18:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
18:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
18:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
18:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
18:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
18:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
18:30:01         5.54      0.58     32.14     27.02     10.78      0.00      0.74      0.08 sda
18:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
18:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
18:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
18:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
18:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
18:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
18:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
18:40:00         6.86      0.01     40.12     27.12      9.80      0.01      0.81      0.09 sda
18:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop0
18:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop1
18:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop2
18:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop3
18:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop4
18:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop5
18:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 loop6
